Revenue,Gross Profit,Operating Income,Pretax Income,Diluted EPS,EBITDA,ROA,ROE,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Noncurrent Liabilities,Total Liabilities,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Date,Company,Revenue target,Operating Income target
155.092992,56.135992,43.461,33.344,0.47999998927116394,101.55,0.04272851409319211,0.08847412643598541,332.119008,1884.318016,2216.436992,215.762,1004.166016,1219.928016,996.508992,84.537,-92.378,243.538,2011-12-31,SBOW,135.878,19.347
135.878,31.229999999999997,19.347,5.882,0.07999999821186066,80.71,0.034162910240171186,0.07114959419248547,200.024992,2003.599936,2203.62496,192.676992,1005.305024,1197.982016,1005.643008,63.783,-187.383008,-1.307,2012-03-31,SBOW,134.756992,18.434
134.756992,30.623992,18.434,5.115,0.07000000029802322,79.722,0.021798337123573337,0.04509121164799822,97.793,2138.227984,2236.020992,212.256992,1010.076992,1222.333984,1013.687008,91.896,-187.086,0.072,2012-06-30,SBOW,128.75,19.306
128.75,31.258000000000003,19.306,5.544,0.07000000029802322,78.293,0.014248626385908642,0.03050099640870237,62.381,2279.106104,2341.487104,196.531008,1123.596032,1320.12704,1021.359968,68.005,-200.719008,102.693,2012-09-30,SBOW,157.904992,36.794
157.904992,47.546992,36.794,20.037,0.25999999046325684,102.334,0.008985735155096904,0.020595376846905343,80.537,2363.523904,2444.060928,177.48,1229.72096,1407.20096,1036.859968,90.922,-182.039008,89.637,2012-12-31,SBOW,146.236992,28.388
146.236992,41.11299199999999,28.388,11.586,0.1599999964237213,88.508,0.010381801026698197,0.023932667305255433,84.299,2446.899984,2531.198976,179.867008,1303.046016,1482.913024,1048.286016,62.223,-131.982,69.837,2013-03-31,SBOW,142.466,28.015
142.466,39.205999999999996,28.015,11.015,0.15000000596046448,87.473,0.011620367754454092,0.027272766420238882,88.839,2541.078944,2629.917952,223.282,1347.046016,1570.328016,1059.590016,87.308,-126.494,50.276,2013-06-30,SBOW,150.932992,30.479
150.932992,41.62499199999999,30.479,12.984,0.17000000178813934,98.404,0.012971839292068557,0.031057927891633048,80.858,2589.896888,2670.755072,160.767008,1437.905024,1598.672032,1072.082976,76.076,-170.256,82.939,2013-09-30,SBOW,146.008992,28.212
146.008992,38.951992000000004,28.212,10.127,0.14270299673080444,94.455,0.010717606969044634,0.02621812303218516,92.489,2606.015896,2698.50496,176.032992,1457.122048,1633.15504,1065.350016,85.84,-104.645,21.985,2013-12-31,SBOW,144.18,30.156
144.18,40.68200000000001,30.156,11.707,0.11999999731779099,92.807,0.00986716079597199,0.024586005291455697,88.826,2592.446952,2681.273088,164.024992,1473.6,1637.624992,1043.647968,69.699,-105.554,32.669,2014-03-31,SBOW,155.720992,32.308
155.720992,44.719992,32.308,13.659,0.18000000715255737,104.513,0.010656604731218969,0.026990950251586498,95.041,2629.495024,2724.536064,187.007008,1483.065984,1670.072992,1054.463008,100.604,-103.39,3.259,2014-06-30,SBOW,138.794,23.672
138.794,34.653,23.672,5.475,0.05999999865889549,90.854,0.008274786888308317,0.020456736052100393,124.182,2550.976888,2675.15904,175.066,1409.744,1584.81,1090.348992,81.872,25.663,-99.058,2014-09-30,SBOW,110.488,0.895
110.488,6.9590000000000005,0.895,-17.017,-0.25200098752975464,67.413,0.0015899497663561224,0.004165125186778925,64.669,2108.678056,2173.347072,148.919008,1230.050048,1378.969056,794.378,54.196,-58.02,-4.811,2014-12-31,SBOW,68.337,-35.771
68.337,-23.215,-35.771,-53.999,-0.8304010033607483,24.927,-0.017117432081859143,-0.05414494569389012,60.936,1569.419032,1630.354944,110.286,1200.635008,1310.921008,319.434016,-0.77,-49.173,49.848,2015-03-31,SBOW,66.169,-14.264
66.169,-3.9740000000000015,-14.264,-33.005,-0.728082001209259,27.824,-0.037972140137031256,-0.14279235653940855,45.312,1301.715968,1347.027968,93.793,1224.964992,1318.757992,28.270016,30.209,-54.878,25.004,2015-06-30,SBOW,60.116,-13.628
60.116,-4.949000000000003,-13.628,-33.066,-0.7422890067100525,21.978,-0.06100549802137247,0,48.231,976.047,1024.278016,94.997,1254.091008,1349.088008,-324.810048,-1.029,-21.724,29.429,2015-09-30,SBOW,50.099,0
50.099,0,0,0,-0.6348620057106018,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-12-31,SBOW,34.272,-12.076
34.272,-3.9579999999999997,-12.076,-20.142,-1.141618013381958,5.169,-0.14025811524192783,0,40.417,392.856984,433.273984,417.120992,976.270976,1393.391968,-960.11808,5.045,-31.719,14.996,2016-03-31,SBOW,29.163,-12.949
29.163,-7.594000000000001,-12.949,-22.487,4.833824157714844,3.579,0.17378982281035366,2.893713285277724,30.421,425.133992,455.555008,67.774,307.792,375.566,79.989008,-30.578,34.974,-17.884,2016-06-30,SBOW,47.959,4.835
47.959,16.526000000000003,4.835,-1.973,-0.11445499956607819,18.122,0.25658760333191244,0,27.037,418.411,445.448,49.834,312.289984,362.123984,83.324,13.477,-15.324,0,2016-09-30,SBOW,30.293,-1.737
30.293,4.881999999999999,-1.737,-4.31,-0.5294409990310669,8.078,0,0,21.479,355.820008,377.299008,79.124,222.12,301.244,76.054992,18.017,36.514,-56.675,2016-12-31,SBOW,42.412,10.523
42.412,20.356999999999996,10.523,6.774,0.9422159790992737,20.238,0.6541643291070408,0,23.339,378.560016,401.899008,71.894,195.623008,267.517008,134.382016,11.736,-24.347,13.114,2017-03-31,SBOW,45.782,15.75
45.782,22.561,15.75,9.488,1.0300929546356201,26.578,0.03500946300165196,0.1383267676064049,32.206,427.940008,460.145984,73.164,235.214,308.378,151.768016,32.23,-60.863,34.439,2017-06-30,SBOW,49.019,17.343
49.019,23.374,17.343,14.424,1.2041449546813965,29.175,0.06458590343444584,0.2490210385901891,40.238,476.092008,516.329984,73.603,276.604992,350.207992,166.121992,23.086,-55.747,38.936,2017-09-30,SBOW,58.694,25.391
58.694,30.887,25.391,22.37,2.1244521141052246,39.949,0.13926062646690227,0.4798028443896955,42.569,508.700992,551.270016,75.497,282.315008,357.812008,193.458008,40.786,-60.723,14.882,2017-12-31,SBOW,52.752,20.869
52.752,26.445,20.869,14.821,1.148110032081604,34,0.13634937083694873,0.3774680566173907,26.951,507.444008,534.395008,73.411,257.156992,330.567992,203.827,25.156,-12.826,-19.899,2018-03-31,SBOW,51.347,20.53
51.347,26.324,20.53,10.187,0.7066429853439331,33.627,0.11399717868731407,0.3354885901274567,33.533,563.462976,596.995968,102.463,287.089984,389.552984,207.443008,27.891,-50.389,28.872,2018-06-30,SBOW,65.034,27.886
65.034,33.372,27.886,16.84,1.2391279935836792,46.652,0.10193806684111964,0.31903245542353814,41.12,639.104024,680.224,132.938,331.081984,464.019984,216.204,34.977,-79.254,41.988,2018-09-30,SBOW,88.152,47.331
88.152,49.807,47.331,26.915,2.794213056564331,70.372,0.11481526363304644,0.32579598062561116,66.324,711.196032,777.52,106.012,396.680992,502.692992,274.827008,33.549,-106.354,70.728,2018-12-31,SBOW,72.064,32.317
72.064,35.923,32.317,24.67,1.9219399690628052,54.332,0.11560707696479203,0.31614399471283267,43.674,779.123032,822.796992,97.532,432.796,530.328,292.469,50.595,-87.924,35.74,2019-03-31,SBOW,74.703,32.328
74.703,34.875,32.328,27.313,4.373002052307129,57.616,0.16035034637594794,0.4298599925484746,63.072,858.116008,921.187968,83.615,478.688992,562.303992,358.883992,49.665,-89.15,41.942,2019-06-30,SBOW,72.014,28.36
72.014,30.922,28.36,30.466,2.469104051589966,54.857,0.1679336708788019,0.45041466713527734,60.77,880.576032,941.345984,67.03,485.929984,552.959984,388.385992,52.805,-62.283,8.995,2019-09-30,SBOW,69.85,26.172
69.85,29.062,26.172,25.066,1.9311059713363647,52.914,0.14512287778529886,0.3760095595209893,53.308,906.508008,959.816,81.146,482.963008,564.109008,395.707008,50.108,-48.511,-3.089,2019-12-31,SBOW,53.377,11.484
53.377,14.433000000000002,11.484,15.797,1.0296269655227661,36.54,0.130491983611866,0.33827199176726874,107.606,841.602992,949.209024,66.041,492.067008,558.108008,391.100984,76.083,-52.76,10.917,2020-03-31,SBOW,24.846,-4.692
24.846,-0.5489999999999992,-4.692,5.012,-6.549729824066162,10.637,-0.01834722040667301,-0.06260401810279964,54.032,544.001992,598.033984,38.629,473.054016,511.683016,86.351008,22.917,-31.902,-20.003,2020-06-30,SBOW,45.699,15.488
45.699,18.817,15.488,15.926,0.9684929847717285,31.031,-0.04099871845429986,-0.1339289255344883,44.584,546.094968,590.678976,52.36,457.716992,510.076992,80.602016,28.782,-17.166,-17.004,2020-09-30,SBOW,53.464,25.562
53.464,27.243,25.562,19.376,1.3997199535369873,40.556,-0.04817031853641991,-0.152698442700415,34.973,548.162032,583.134976,58.04,434.062016,492.102016,91.032992,37.43,-13.503,-23.031,2020-12-31,SBOW,86.741,57.148
86.741,58.454,57.148,50.128,3.7075040340423584,72.344536,-0.0049444942148201936,-0.014990071543576596,33.84,566.609976,600.449984,75.165,405.228992,480.393992,120.056,67.846,-36.057,-30.488,2021-03-31,SBOW,69.861,37.117
304.239008,95.404,62.332,4.091,-0.29419198632240295,146.884992,-0.003421961350541825,0,198.795008,5246.673216,5445.46816,668.929984,3535.279104,4204.209088,1241.258888,79.662,-269.403008,192.415008,2011-03-31,SD,346.500992,85.69
346.500992,128.608992,85.69,24.141,0.1684110015630722,172.791008,0.0034511666078109464,0,190.572,5406.102048,5596.674048,640.956032,3159.033088,3799.98912,1796.68512,177.88,-228.208992,46.407,2011-06-30,SD,355.939008,93.793
355.939008,127.88201600000002,93.793,34.169,0.37275299429893494,191.816,0.013421065256342922,0.021812706515888843,627.993984,5790.718912,6418.713088,491.513984,2941.295104,3432.809088,2985.903872,64.081,-200.552,457.292992,2011-09-30,SD,357.820992,90.147
357.820992,131.754992,90.147,35.352,-0.27377599477767944,191.346,0.01219660317349886,0.017459807814041963,441.84,5777.76912,6219.609088,699.496,2971.16288,3670.65888,2548.949952,137.331008,-204.164992,-50.922,2011-12-31,SD,256.179008,-16.485
256.179008,30.915008000000014,-16.485,-80.982,-0.3606739938259125,85.094,0.007229314588181954,-0.022098899319308904,419.44,5958.658944,6378.0992,767.532992,3219.506944,3987.039936,2391.058752,230.91,-343.344,32.595,2012-03-31,SD,567.553984,81.695
567.553984,243.698976,81.695,-76.075,0.4252060055732727,236.302,0.039855245742663255,0.10203424725437218,980.785024,8197.750208,9178.534912,823.433984,3933.022976,4756.45696,4422.07776,186.796,-1120.412032,1181.534976,2012-06-30,SD,561.768,147.652
561.768,193.75199999999998,147.652,67,-0.08061999827623367,330.275008,0.006911114745032151,0.00043010563519857957,1229.186944,8615.059904,9844.246528,914.747008,4724.48,5639.227008,4205.019712,166.524,-576.828992,662.912,2012-09-30,SD,1377.181952,154.568
1377.181952,206.6229759999999,154.568,71.509,-0.1341249942779541,344.592992,0.012208010304764321,0.034243028729461486,1142.884992,8647.845952,9790.731264,1170.454016,4757.821952,5928.275968,3862.454848,208.51,-515.36,-47.484,2012-12-31,SD,495.604992,93.481
495.604992,142.90399999999997,93.481,8.182,-0.30442699790000916,266.343008,0.018812285206039385,-0.024622889595759007,1789.158016,5889.152768,7678.310912,782.252992,3620.566016,4402.819008,3275.492288,121.457,2132.450048,-1254.940032,2013-03-31,SD,530.048992,130.848
530.048992,188.42099200000004,130.848,69.583,-0.011401999741792679,285.772992,-0.023186016828564523,-0.15769648863511757,1641.990016,6111.645824,7753.63584,883.793024,3593.54496,4477.337984,3276.298048,263.226,-405.751008,-71.867,2013-06-30,SD,481.107008,123.735
481.107008,325.47500799999995,123.735,63.008,-0.016259999945759773,276.644,-0.01953737812012637,-0.15272895485876128,1403.261952,6266.181856,7669.444096,882.032,3601.863936,4483.895936,3185.54784,210.324,-338.409984,-45.998,2013-09-30,SD,477.888,94.62
477.888,149.943008,94.62,44.122,0.005487999878823757,243.792,-0.008875881774424017,-0.0998853330218032,1241.822976,6442.972128,7684.79488,933.817984,3575.350016,4509.168,3175.626688,273.623008,-317.932992,-61.284,2013-12-31,SD,400.564992,90.539
400.564992,267.674992,90.539,73.081,-0.02125299908220768,221.246,0.003429036279742703,-0.02204960914233871,1525.94496,5352.312048,6878.257152,612.406016,3268.312064,3880.71808,2997.53888,90.451,373.998016,-99.468,2014-03-31,SD,289.422016,46.061
289.422016,203.095016,46.061,-99.756,-0.20890100300312042,158.739008,-0.009437250352761453,-0.11584748241327983,1289.616,5623.20288,6912.8192,707.556992,3275.059968,3982.61696,2930.20192,140.340992,-339.451008,-61.776,2014-06-30,SD,397.552,126.733
397.552,289.4,126.733,66.677,0.12284000217914581,253.719008,0.016126364260220603,0.06312264362086821,1004.724992,5973.664024,6978.388992,671.198016,3269.414912,3940.612928,3037.77632,164.892,-408.638016,-84.766,2014-09-30,SD,407.492,131.513
407.492,168.23500800000002,131.513,10.813,0.12265899777412415,255.072992,0.03568101442194219,0.10563133120576358,831.918016,6427.306896,7259.225088,784.451008,3264.954112,4049.40512,3209.81984,225.43,-483.150016,-151.272992,2014-12-31,SD,265.135008,-3.527
265.135008,157.216008,-3.527,-116.732,-0.7829200029373169,115.927,-0.040809504266349224,-0.3874580666617442,547.108992,5510.09596,6057.205248,607.633024,3442.654976,4050.288,2006.916928,90.095,-376.036,116.509,2015-03-31,SD,196.603008,-40.9
196.603008,104.450008,-40.9,-145.460992,-0.8854150176048279,65.906,-0.11654965705001898,0,1377.835008,4057.213024,5435.047936,551.331008,4468.145152,5019.47616,415.572224,228.899008,-252.799008,995.696,2015-06-30,SD,222.363008,28.026
222.363008,140.372008,28.026,-91.611,-0.3635610044002533,105.906,-0.17590388173390456,0,1108.996992,2994.085088,4103.081984,496.54,4009.811968,4506.351968,-403.269952,41.892,-100.914,-134.452992,2015-09-30,SD,157.668992,-21.57
157.668992,86.719992,-21.57,-142.616992,-0.42216500639915466,41.585,-0.22867936844119538,0,674.088,2317.06708,2991.154944,437.388992,3741.49888,4178.887872,-1187.733056,12.651,-309.891008,-57.314,2015-12-31,SD,93.14,-76.229
93.14,38.29399999999999,-76.229,-160.035008,-0.3256480097770691,-37.068,-0.24634471902791433,0,853.884992,1720.174056,2574.059008,4253.830912,73.426,4327.256912,-1753.197736,-162.644,-67.469,488.567008,2016-03-31,SD,91.452,-21.919
91.452,44.787,-21.919,-53.782,-0.3116999864578247,13.007,-0.22102512196172097,0,753.865024,1487.042968,2240.908032,73.816,4440.03584,4513.85184,-2272.944296,23.603,-43.439,-40.04,2016-06-30,SD,104.394,-1.995
104.394,60.523,-1.995,13.819,-0.18449799716472626,31.854,-0.2666520252538593,0,737.835008,1148.668952,1886.503936,152.003008,4410.021888,4562.024896,-2675.52068,75.002,-56.782,0.294,2016-09-30,SD,98.456,25.845
98.456,30.833000000000002,25.845,41.672,2.195188045501709,63.738,-0.03780337025379664,0,257.176,824.216032,1081.392,213.706,354.768992,568.474992,512.916992,65.595,-39.835,-415.060992,2016-12-31,SD,98.35,22.135
98.35,39.333999999999996,22.135,21.528,1.1855549812316895,50.543,-0.1496110591102588,0,227.398,869.799024,1097.197056,181.666,80.622,262.288,834.908928,64.236,-81.556,-2.912,2017-03-31,SD,108.394,27.610616
108.394,47.562,27.610616,-3.35576925,0.23441700637340546,58.141616,-0.030301969045847796,0,240.075008,892.603016,1132.678016,187.182,81.335,268.517,864.161024,39.696,-40.828,-1.467,2017-06-30,SD,80.892,-3.552
80.892,16.093,-3.552,0.767,0.2664479911327362,35.724,0.05992757225136867,0,221.687008,917.095976,1138.782976,197.515008,82.985,280.500008,858.283008,43.974,-58.826,-0.875,2017-09-30,SD,93.206,15.130385
93.206,29.593999999999998,15.130385,-6.8386155,-0.5796669721603394,48.802384,0.04767973362272753,0.0775721293072874,195.096992,924.53,1119.627008,198.914,80.773,279.687,839.940032,33.273,-64.514,-2.964,2017-12-31,SD,87.128,11.539
87.128,26.565000000000005,11.539,23.675,0.15450499951839447,42.689,0.002336684895956315,0.003029637666619091,112.699,927.277016,1039.976,180.186,46.35,226.536,813.44,30.407,-64.572,-37.965,2018-03-31,SD,79.462,9.874
79.462,20.286999999999995,9.874,28.27,-0.05108899995684624,43.875,-0.0067409961577178405,-0.008854262506102589,94.965,932.29,1027.254976,197.528,49.471,246.999,780.256,25.71,-17.193,-5.715,2018-06-30,SD,97.66,23.151
97.66,32.469,23.151,22.103,0.3042150139808655,59.277,-0.005250826115359277,-0.006905728015136526,91.613,940.710024,1032.323008,189.932992,49.855,239.787992,792.534976,53.051,-50.557,0,2018-09-30,SD,85.145,10.519
85.145,18.638000000000005,10.519,-54.212,-0.029138000681996346,48.505,0.012464755767803135,0.01583493374953825,73.327,951.010992,1024.337984,137.19,39.427,176.617,847.72096,36.346,-51.131,-0.044,2018-12-31,SD,73.236,-4.116
73.236,5.968999999999996,-4.116,0.155,-0.002131999935954809,35.292,0.007617426560587516,0.009615547106041403,63.767,987.776992,1051.544,164.82,43.264,208.084,843.46,31.57,-61.587,19.707,2019-03-31,SD,75.388,-8.081
75.388,2.0300000000000047,-8.081,-8.809,-0.25343000888824463,34.324,0.0009122169712810492,0.0011734082451710951,63.988,982.824992,1046.812992,111.909,102.763,214.672,832.141056,30.903,-61.001,30.552,2019-06-30,SD,58.369,-17.334
58.369,-11.695000000000002,-17.334,-17.229,-1.4611940383911133,24.518,-0.06511244691131068,-0.0853390051454083,41.396,818.555976,859.952,95.195,113.513,208.708,651.243936,33.056,-46.552,9.435,2019-09-30,SD,59.852,-3.964
59.852,1.6510000000000002,-3.964,-3.675,0.8678730130195618,30.929,-0.03647856298221261,-0.047620609612401554,38.606,569.082976,607.689024,88.423,116.814,205.237,402.452032,25.795,-20.709,-4.846,2019-12-31,SD,40.329,-11.648
40.329,-6.000999999999997,-11.648,-18.348,-0.2137880027294159,15.841,-0.04577919425737877,-0.060295468795195255,38.656,534.337,572.993024,78.013,105.014,183.027,389.965952,18.103,-4.463,-11.867,2020-03-31,SD,16.655,-13.448
16.655,-8.983999999999998,-13.448,-7.347,-0.2027450054883957,1.639,-0.050736259880591404,-0.07065637928861361,71.284,284.146992,355.431008,124.574,56.088,180.662,174.76896,-4.641,-0.845,12.672,2020-06-30,SD,27.676,6.115
27.676,8.051,6.115,11.335,0.15138499438762665,15.338,0.03834923695603562,0.055420574833415025,30.118,236.003008,266.120992,80.506,57.653,138.159,127.961984,13.894,31.165,-47.345,2020-09-30,SD,30.316,9.699
30.316,10.76,9.699,6.465,0.056164998561143875,15.985,-0.016672020135231638,-0.02729407450166449,50.812,210.02,260.832,68.877,63.889,132.766,128.066048,8.806,-0.764,7.583,2020-12-31,SD,33.623,-2.262
33.623,19.494,-2.262,-2.281,-0.06308799982070923,1.737,-0.004802829436126728,-0.007406577358790664,98.399,181.855,280.254016,58.581,58.347,116.928,163.326016,14.331,34.085,-0.167,2021-03-31,SD,34.196,16.303
315.328992,124.304,46.621,37.035,0.3020789921283722,151.976992,0.030665374005394885,0.07113095708594458,403.489984,2650.034088,3053.523968,489.948992,1351.12704,1841.076032,1212.448,156.684992,-273.023008,302.555008,2011-03-31,SM,377.872992,139.048992
377.872992,191.996992,139.048992,124.726,1.0430699586868286,254.431008,0.04939582585265436,0.10997555443006453,346.123008,2873.770048,3219.892992,483.148,1387.579008,1870.727008,1349.166064,213.288,-293.752,-9.75,2011-06-30,SM,530.574016,102.16
530.574016,309.017024,102.16,92.815,0.8569769859313965,225.227008,0.06018231399645413,0.12888161212924612,304.704,3151.575912,3456.280064,423.526016,1445.00096,1868.526976,1587.753056,119.774,-190.128992,-0.802,2011-09-30,SM,379.542016,65.196
